Time,I(Lo)
0.029426899999879502,-1.57409864293169e-005
0.029426999999879501,-1.5734083278743194e-005
0.0294270999998795,-1.5738299188919568e-005
0.0294271999998795,-1.5735693390139354e-005
0.029427299999879499,-1.5737272811164317e-005
0.029427399999879499,-1.5736284537668739e-005
0.029427499999879498,-1.5736871582919772e-005
0.029427599999879497,-1.5736492146725089e-005
0.029427699999879497,-1.5736705661266308e-005
0.029427799999879496,-1.5736555391731472e-005
0.029427899999879496,-1.5736628309141961e-005
0.029427999999879495,-1.5736564298055508e-005
0.029428099999879494,-1.5736584294646191e-005
0.029428199999879494,-1.5736552751288747e-005
0.029428299999879493,-1.5736552828465117e-005
0.029428399999879493,-1.5736533505984114e-005
0.029428499999879492,-1.5736526085491041e-005
0.029428599999879491,-1.5736511362961456e-005
0.029428699999879491,-1.5736501120349664e-005
0.02942879999987949,-1.5736488129251659e-005
0.02942889999987949,-1.5736476824400696e-005
0.029428999999879489,-1.5736464485022029e-005
0.029429099999879488,-1.5736452780351379e-005
0.029429199999879488,-1.5736440686287839e-005
0.029429299999879487,-1.573642883113253e-005
0.029429399999879487,-1.5736416829413396e-005
0.029429499999879486,-1.5736404917623258e-005
0.029429599999879485,-1.5736392950670239e-005
0.029429699999879485,-1.5736381017570376e-005
0.029429799999879484,-1.5736369063711012e-005
0.029429899999879484,-1.5736357122597821e-005
0.029429999999879483,-1.5736345173674575e-005
0.029430099999879483,-1.5736333229552817e-005
0.029430199999879482,-1.5736321282495193e-005
0.029430299999879481,-1.573630933724867e-005
0.029430399999879481,-1.573629739090092e-005
0.02943049999987948,-1.5736285445238711e-005
0.02943059999987948,-1.5736273499165809e-005
0.029430699999879479,-1.5736261553354777e-005
0.029430799999879478,-1.5736249607392996e-005
0.029430899999879478,-1.5736237661533618e-005
0.029430999999879477,-1.573622571562132e-005
0.029431099999879477,-1.5736213769751395e-005
0.029431199999879476,-1.5736201823865383e-005
0.029431299999879475,-1.5736189877999167e-005
